"Sample","Age","Sex","Ethnicity","DTNEW_2R","DTNEW_3R","DTNEW_4R","DTNEW_5R","DTNEW_10R","DTNEW_17R","DTNEW_18R","DTNEW_29R","DTNEW_30R","DTNEW_47R","DTNew_48","DTNew_53","DTNew_58","DTNew_60","DTNew_61","DTNew_63","DTNew_64","DTNew_67","DTNew_69","DTNew_70","DTNew_71","DTNew_72","DTNew_73","DTNew_77","DTNew_82","DTN","DTP","DTN25","DTP25","DTS_1","DTS_2","DTS_3","DTS_4","DTS_5","DTS_7r","DTS_8","DTS_9","DTS_10","DTS_11","DTS_12","DTS_13","DTS_14","DTS_16","DTS_Mean","FDSR_1","FDSR_2","FDSR_3","FDSR_4","FDSR_5","FDSR_6","FDSR_7","FDSR_8","FDSR_9","FDSR_10","FDSR_11","FDSR_12","FDSR_13","FDSR_14","FDSR_15","FDSR_16","FDSR_17","FDSR_18","FDSR_19","FDSR_20","FDSR_21","FDSR_22","FDSR_23","FDSR_24","FDSR_25","FDSR_26","FDSR_27","FDSR_28","FDSR_29","FDSR_30","FDSR_31","FDSR_32","FDSR_33","FDSR_34","FDSR_35","FDSTotPosDir_Mean","TDASS_1","TDASS_2","TDASS_3","TDASS_4","TDASS_5","TDASS_6","TDASS_7","TDASS_8","TDASS_9","TDASS_10","TDASS_11","TDASS_12","TDASS_13","TDASS_14","TDASS_15","TDASS_16","TDASS_17","TDASS_18","TDASS_19","TDASS_20","TDASS_21","TDASS_22","TDASS_23","TDASS_24","TDASS_25","TDASS_Mean","DRS_1","DRS_2","DRS_3r","DRS_4r","DRS_5","DRS_6","DRS_7","DRS_8r","DRS_9","DRS_10","DRS_11r","DRS_12","DRS_13r","DRS_14r","DRS_15","DRS_Mean","GRIT_1","GRIT_2","GRIT_3","GRIT_4","GRIT_5","GRIT_6","GRIT_7","GRIT_8","GRIT_9","GRIT_10","GRIT_11","GRIT_12","GRIT_Mean","GRIT_PESub_mean","RS_1","RS_2","RS_3","RS_4","RS_5","RS_6","RS_7","RS_8","RS_9","RS_10","RS_11","RS_12","RS_13","RS_14","RS_15","RS_16","RS_17","RS_18","RS_19","RS_20","RS_21","RS_22","RS_23","RS_24","RS_25","RS_26","RS_Mean","TRAITNA_Mean","TRAITPA_Mean","STATENA_Mean","STATEPA_Mean","PSS_Mean","Nurgency","SS","persev","Premed","purgency","Tanx","Sanx","Dep","Eat","Alcfreq","Alcprobs","DrugFreq","Drugprobs","Aspd","Bpd","BMTT_Quit","Pasat_Quit","CMTT_Quit","BxComp","ExtDT"
2,38,0,0,5,5,5,5,5,5,5,5,5,5,3,1,4,4,4,4,4,4,4,4,4,4,5,4,4,5,3.8,5,3.8125,2,3,2,2,3,3,4,2,2,2,2,3,2,2,2,4,4,2,3,4,5,4,2,4,4,4,4,5,5,3,2,5,3,3,2,2,2,2,3,2,2,4,3,4,2,2,3,2,3,1,2.85714285714286,3,2,2,2,3,3,2,3,3,3,4,5,4,2,2,2,3,4,2,2,4,3,2,2,5,2.68,4,4,1,4,1,4,4,3,2,4,1,3,4,2,3,2.8,3,4,4,2,3,4,3,5,3,4,3,5,3.41666666666667,3.66666666666667,5,5,4,5,5,5,5,5,6,6,4,5,7,5,6,5,5,5,5,5,7,4,5,5,2,6,5.2,1.2,2.7,1.26666666666667,1.5,2,3.16666666666667,2.16666666666667,1.9,2.09090909090909,2.21428571428571,0.182037294446154,2.45,NA,0.423076923076923,-0.133666687510846,-0.587471042452782,-0.471088129025767,-0.204039401473517,-0.248363640319919,-0.171264168759439,NA,NA,NA,NA,-0.608230757013319
1,25,0,0,2,4,4,3,4,4,2,4,4,4,2,2,4,3,5,4,4,3,2,2,2,3,2,2,4,2.83333333333333,3.8,3.6,3,2,2,4,5,2,3,4,1,3,2,4,4,1,2,2.85714285714286,3,3,3,2,3,2,3,1,3,2,3,3,4,1,3,2,3,3,3,2,2,3,3,2,3,4,2,2,2,3,4,4,3,3,4,3,3,4,4,4,2,2,2,3,3,2,1,3,2,4,2,4,2,2,4,3,4,3,4,3,4,3.64,1,4,2,3,2,3,2,2,1,1,2,3,1,3,3,2.6,3,2,3,3,3,4,4,4,2,3,4,3,3.08333333333333,3.16666666666667,5,6,5,6,4,5,4,1,3,5,2,3,5,5,2,3,2,4,1,4,3,5,5,1,6,6,4.68,2.93333333333333,3.4,2.13333333333333,2.1,2,1.33333333333333,2.75,1.9,1.72727272727273,1.14285714285714,2.3,2.4,0.851731675770506,0.0769230769230769,-1.10734309195861,-0.587471042452782,0.412296497867262,NA,NA,1.92185722332309,NA,NA,NA,NA,-0.280460750789989
2,44,1,0,5,5,5,5,5,5,5,5,5,5,4,4,5,4,5,5,5,5,5,5,5,5,4,4,5,5,4.8,5,4.3125,5,5,5,5,5,5,4,4,5,5,5,5,5,5,4.64285714285714,5,3,4,3,5,4,5,5,3,4,4,2,5,1,5,3,4,2,4,3,5,2,4,2,3,3,5,5,3,2,4,4,2,4,1,2.71428571428571,2,2,1,1,2,2,2,3,2,3,2,2,2,2,2,1,1,1,1,1,2,1,2,2,2,2.04,3,3,1,4,2,3,4,4,4,3,3,3,4,2,4,3.26666666666667,5,3,4,5,4,5,4,5,1,5,5,5,4.08333333333333,4.33333333333333,6,7,7,7,7,7,7,6,6,7,7,6,7,5,7,7,6,6,6,7,7,3,6,5,7,7,6.4,1.33333333333333,3.5,1.13333333333333,2.9,0.8,1.5,1.75,1,1,1.57142857142857,-1.78882948683845,1.75,NA,0.384615384615385,-0.790690805468696,-0.340297975261025,-0.211122065206143,-0.204039401473517,-1.14692683024929,-0.652906439069928,NA,NA,NA,NA,0.216339566490636
2,25,0,0,5,2,2,3,3,3,3,3,1,3,4,4,4,4,5,4,4,5,5,5,5,4,4,5,4,2.8,4.2,2.8,4.4,2,2,2,1,2,4,3,4,4,1,1,2,3,2,2.28571428571429,2,1,2,1,2,2,3,3,1,3,3,5,4,2,3,4,1,2,3,3,1,2,3,3,1,4,3,5,2,2,2,2,1,3,1,2.74285714285714,3,5,3,4,4,5,4,4,4,4,5,5,5,3,4,4,4,4,4,4,5,5,4,3,4,4,4,4,2,2,3,3,2,2,2,2,2,2,4,1,3,2.71481481481482,5,3,1,4,2,4,4,3,1,5,3,4,3.41666666666667,4.16666666666667,5,5,6,5,3,5,4,4,5,5,3,4,5,5,5,5,6,4,5,5,5,2,4,5,5,5,5.08,3.6,3,2.26666666666667,1.6,2.3,1.75,1.75,2.7,2.63636363636364,2.14285714285714,0.992231450009323,2.2,NA,0.0769230769230769,-0.430267221221636,0.0721844189947627,-0.211122065206143,-0.204039401473517,-0.136043241578748,0.406148629056432,NA,NA,NA,NA,-0.352056224625853
2,23,1,0,5,5,5,5,5,3,3,4,5,5,4,4,4,4,4,4,4,5,4,5,3,4,1,4,4,5,4,5,4,4,2,2,2,2,4,2,3,5,2,2,2,5,2,2.28571428571429,4,4,3,4,5,5,2,5,3,5,3,4,4,3,4,5,4,5,3,3,4,4,4,5,4,4,3,1,4,2,2,5,3,4,3,3.51428571428571,2,1,1,1,2,2,2,3,2,3,1,2,2,2,1,2,1,2,4,2,1,1,2,1,2,2.68,3,4,3,4,2,3,3,4,3,3,3,4,4,2,3,3.26666666666667,5,3,3,5,3,5,3,5,1,4,3,4,3.25,3.66666666666667,6,5,7,6,7,7,6,7,5,6,4,5,6,6,5,6,7,6,5,6,1,4,5,5,7,7,4.84,2.93333333333333,1.9,1.13333333333333,1.3,1.6,1.58333333333333,1,1.2,1.18181818181818,1.07142857142857,0.779569058079626,2.8,NA,0.115384615384615,0.261757691195533,-0.340297975261025,0.844488260824572,-0.204039401473517,0.230416826686053,0.123280522002636,NA,NA,NA,NA,-0.0949288602729678
4,29.4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,4,2,2,3,1,3,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.563038614713284,NA,0.918594556909933,NA,1.13668100041373,-0.340297975261025,0.601427810627459,2.74165766786369,3.28972892002699,2.32953507646663,NA,0.452089597061213,1.30342825486417,0.877758925962695,-0.847874850644312
3,21,1,0,4,3,3,3,4,2,2,3,1,4,3,4,4,4,3,4,4,4,4,4,3,4,3,4,2,3,3.5,2.5,3.13333333333333,2,1,3,3,1,4,2,2,1,2,2,2,2,2,2.35714285714286,4,3,3,3,4,4,3,4,3,3,3,3,4,2,3,3,4,3,3,3,3,3,3,2,3,2,4,2,2,2,2,4,2,4,2,2.71428571428571,2,3,3,3,3,3,3,3,2,3,3,2,3,4,4,3,2,2,4,2,3,2,3,3,3,2.72,3,3,2,4,1,3,2,4,2,2,2,2,4,3,2,2.77407407407407,4,4,2,2,4,5,2,4,3,4,4,5,3.58333333333333,3.66666666666667,7,7,7,5,7,6,6,7,6,5,4,6,5,5,6,6,6,7,7,6,6,2,4,6,7,5,5.76,2.93333333333333,4.1,1.66666666666667,4.5,14,31,34,22,21,15,0.285646260979996,1.5,NA,4.44749694749695,0.386152542999343,-0.340297975261025,-0.546376659775313,-0.25008094316283,0.305816383244647,NA,0.525161352008506,-1.4231356143785,-0.126040506219981,-1.96958121416871,-0.641952726195016
1,44,0,1,1,2,2,5,1,3,4,3,2,5,5,5,4,4,5,4,4,4,4,5,5,5,5,5,4,2.83333333333333,3.8,2.7,4.06666666666667,3,3,2,4,3,4,3,3,3,5,2,3,3,3,2.64285714285714,3,4,3,2,4,3,2,2,3,3,1,2,3,3,3,3,3,4,4,3,5,4,2,2,4,3,5,5,4,4,2,3,2,5,5,3.11428571428571,3,3,3,3,3,2,1,3,3,3,3,2,4,2,2,3,4,4,3,3,1,4,3,4,2,2.76,3,2,2,1,2,2,2,2,3,2,2,1,2,2,3,2.4,3,2,3,4,2,5,3,2,3,4,3,4,2.75,3.33333333333333,5,6,6,3,5,5,5,5,6,6,2,6,6,6,5,3,6,6,6,5,3,5,7,6,7,5,5.6,2.93333333333333,2.6,1.8,3.6,NA,2.25,3.33333333333333,1.3,2.45454545454545,2,1.56666666666667,2.45,-0.849272147620774,0.0769230769230769,-0.281229991608536,0.142974880211399,-0.471088129025767,NA,NA,0.18961882987548,NA,NA,NA,NA,-0.339165328849895
1,27,1,0,4,3,3,2,2,5,2,4,4,2,2,4,4,4,4,4,4,3,2,3,3,2,3,4,2,3.5,3.8,3.7,3.53333333333333,4,1,4,3,1,5,2,2,5,2,5,4,3,3,4.42857142857143,4,4,3,2,4,2,3,2,2,2,4,2,3,2,3,2,5,3,3,2,3,2,4,2,3,1,4,5,3,1,1,5,2,3,1,2.71428571428571,4,3,3,3,1,2,3,2,2,2,2,2,1,2,3,2,4,2,2,3,3,4,2,1,2,2.64,1,1,2,2,2,2,1,3,1,1,3,2,2,3,2,1.8,3,2,2,4,2,5,4,4,3,3,2,3,3.5,2.83333333333333,2,4,1,3,3,4,1,4,3,3,1,3,5,6,2,1,5,7,3,4,2,6,5,1,5,7,4.2,2.53333333333333,2.6,1.93333333333333,2.2,2,2.16666666666667,2.5,2.9,2.63636363636364,2.5,1.575,1.75,0.367879472083129,0.153846153846154,2.19710930944169,-0.343989068231388,-0.471088129025767,NA,NA,1.41662102523421,NA,NA,NA,NA,0.755253252179859
3,32,1,1,2,1,1,2,1,1,1,1,5,3,1,1,1,1,1,1,1,2,2,2,4,3,5,2,3,2.16666666666667,1,1.8,2.1875,2,5,5,4,4,4,3,1,4,3,2,3,4,3,3.5,4,4,4,4,4,3,2,3,3,3,4,4,5,3,4,3,4,4,5,3,4,2,5,3,4,1,2,2,3,1,2,4,2,3,1,3.34285714285714,1,1,1,1,1,1,2,2,2,1,2,3,1,3,2,1,1,2,1,3,1,2,1,1,2,1.48,2,2,3,4,2,4,2,4,1,2,3,4,4,3,4,2.33333333333333,3,4,4,2,3,3,3,4,3,1,4,1,3.16666666666667,2.33333333333333,6,6,6,4,5,5,4,5,5,5,4,4,4,4,4,4,3,5,4,4,4,3,4,5,4,5,4.76,1.33333333333333,2.2,1,1.6,14,28,28,10,15,29,-0.61211356986898,2.1,NA,2.3531746031746,-0.281229991608536,-0.340297975261025,-0.211122065206143,-0.204039401473517,-0.136043241578748,NA,0.767078220445554,NA,0.84146329300687,NA,0.321207189267597
2,35,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,5,3,1,4,3,5,4,3,4,3,3,3.42857142857143,3,2,3,3,4,4,5,4,4,4,4,4,5,4,3,2,3,3,2,2,3,2,5,3,4,5,2,2,4,4,3,4,3,4,3,3.22857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.93333333333333,2.2,1.33333333333333,2.5,1.6,2.16666666666667,2.58333333333333,2.5,2,2.21428571428571,NA,NA,NA,0.115384615384615,-0.988169914932538,-0.340297975261025,NA,NA,NA,-0.911635426094116,NA,NA,NA,NA,0.550652536000287
1,27,0,0,2,2,3,5,3,3,3,2,3,3,3,4,2,4,4,4,3,3,2,3,3,2,2,4,3,1.6,2.8,1.5,2.6875,1,1,1,1,1,3,2,2,1,1,1,1,1,1,1.28571428571429,1,1,1,3,1,1,2,3,1,3,1,3,2,3,1,2,2,2,1,2,1,1,1,1,1,1,2,2,3,2,1,1,2,1,1,2.28571428571429,2,2,2,3,3,1,1,3,1,3,2,5,1,3,2,1,1,2,2,1,3,4,2,3,3,2.2,1,2,2,2,2,3,1,2,1,1,3,2,4,2,2,2.13333333333333,4,3,4,2,3,5,3,3,4,4,5,5,3.16666666666667,4.16666666666667,4,6,7,5,5,5,5,2,1,6,3,5,6,5,4,2,3,1,3,3,1,2,5,1,3,5,4.72,3.13333333333333,2.1,3.26666666666667,1.2,2.7,2.91666666666667,2.66666666666667,1.5,1.18181818181818,1.14285714285714,2.4,3.3,1.04535307731269,0.269230769230769,1.34302844393671,-0.587471042452782,-0.471088129025767,NA,NA,1.67565444414776,NA,NA,NA,NA,-0.851832373546563
2,37,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66666666666667,NA,NA,NA,2.1299081941563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,18,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3.16666666666667,3,3.1,3,2,1,2,2,1,2,2,1,1,4,2,2,1,2,3,4,3,2,2,1,2,3,2,3,2,4,2,2,2,4,3,4,2,2,2,4,2,3,2,2,4,3,4,4,4,1,4,3,3,2,2.54285714285714,2,1,3,2,1,1,1,2,3,1,2,3,2,3,3,1,2,2,2,2,2,1,3,3,3,2.8,3,2,4,4,4,2,3,4,2,2,3,2,4,2,3,2.8,3,1,1,3,2,5,3,3,4,4,2,4,2.75,3.33333333333333,7,4,3,4,4,5,5,2,6,6,2,4,7,5,3,5,3,5,6,5,5,5,5,3,3,5,4.84,1.6,2.9,1,2.4,1.6,2.75,2.41666666666667,2,1.81818181818182,2.42857142857143,-0.0610209522227971,2,NA,0.192307692307692,1.37099620909161,-0.377472616869193,-0.471088129025767,-0.204039401473517,-1.20217474792723,0.5505018285104,NA,NA,NA,NA,-0.487501897042783
4,47.4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,5,5,3,4,3,1,3,5,4,4,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.938544732252943,NA,-1.06649248323418,NA,0.0742555427405948,1.18887093774739,-1.70558758603582,-0.408799233285899,-0.352028456155745,-0.604323767121343,NA,0.452089597061213,0.43888778250156,0.443377995268785,1.13170683911845
2,60,0,0,2,3,2,4,1,2,3,2,3,1,4,4,4,2,4,3,1,4,4,5,3,4,4,4,3,2.5,3.6,2.1,3.70625,2,1,3,4,2,4,2,1,4,2,2,2,2,1,3,2,4,3,2,3,4,3,2,1,2,3,3,4,3,3,4,1,2,3,3,2,3,3,3,3,2,3,4,4,4,3,3,3,4,3,3,1,1,1,1,2,2,2,2,3,2,1,2,2,4,1,1,1,1,1,3,4,1,1,2,1,2.6,3,2,3,3,2,2,3,1,4,3,3,2,2,4,2,2.45185185185185,3,3,3,2,1,4,2,2,1,5,3,4,3.41666666666667,4.4,4,6,3,5,5,4,4,5,5,4,5,4,5,2,5,6,4,5,5,6,4,4,3,3,4,2,3.64,2.6,3.2,1.93333333333333,1.8,1.9,2.41666666666667,2.16666666666667,2.6,1.90909090909091,2,0.779569058079626,2.7,NA,0.0769230769230769,2.22967627651589,0.897149207506338,-0.471088129025767,-0.204039401473517,0.257078154015353,-0.652906439069928,NA,NA,NA,NA,-0.880866207647946
4,39,0,0,3,NA,NA,4,3,NA,3,4,NA,4,NA,5,4,NA,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,2.5,3.8,NA,NA,2,2,3,1,5,5,2,3,2,1,3,5,2,4,2.78571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.911212034453006,NA,1.58029023695797,NA,1.13668100041373,-0.90852231796777,0.601427810627459,0.221292146944019,0.608504419122554,0.640738496051012,NA,0.452089597061213,0.453662644089788,0.44095069657929,-0.103033555007649
1,22,0,0,1,2,3,5,2,3,4,2,3,3,5,2,2,2,2,2,2,4,3,2,2,2,3,4,3,2.83333333333333,2.8,2.9,3,4,4,5,5,4,2,2,4,4,5,2,2,3,5,4,3,2,1,1,4,1,1,2,2,2,1,1,4,3,2,2,4,2,1,2,2,3,5,2,2,2,1,1,2,1,2,5,2,5,2,2.37142857142857,2,2,3,3,3,2,2,2,2,3,3,3,2,5,3,2,1,1,1,1,2,1,2,3,3,2.12,3,2,1,4,2,2,2,4,1,2,3,2,3,3,4,2.53333333333333,3,4,3,3,4,4,1,3,3,2,1,5,2.91666666666667,3,3,4,6,4,4,1,4,2,5,5,6,5,4,2,4,3,3,6,4,4,5,1,4,3,4,7,3.56,1.73333333333333,3.5,1.13333333333333,2.3,2,2.66666666666667,3,2.3,2.36363636363636,1.64285714285714,1.18333333333333,2.7,-0.370568217702422,0.307692307692308,1.37099620909161,1.11690277709697,1.37096965550984,NA,NA,0.123280522002636,NA,NA,NA,NA,-0.0118751103820187
1,21,0,0,2,2,3,5,2,3,3,2,2,3,3,4,2,4,3,4,3,3,2,3,4,3,3,2,4,2.6,2.8,2.5,2.8125,2,2,2,1,3,3,2,4,4,2,2,5,4,3,2.57142857142857,2,2,3,3,3,3,3,3,2,2,3,2,3,2,3,3,1,2,3,2,3,1,3,3,2,2,1,2,3,2,1,3,2,2,1,2.11428571428571,2,2,3,3,3,3,3,4,3,3,4,3,4,5,4,4,3,3,4,4,4,3,4,3,3,2.72,3,4,2,1,3,3,3,3,3,3,2,3,4,3,3,2.6,3,3,3,3,4,5,3,3,2,3,3,3,2.66666666666667,2.66666666666667,3,5,7,5,6,1,4,4,3,4,6,4,4,4,4,4,4,4,5,4,5,2,3,3,5,6,3.32,3,1.9,3,1.5,2.3,2.83333333333333,2.41666666666667,2,2.36363636363636,2.28571428571429,2.3,2.5,0.785609317445489,0.115384615384615,-1.10734309195861,-0.340297975261025,-0.211122065206143,NA,NA,1.67565444414776,NA,NA,NA,NA,-0.23930416925568
3,20,0,1,4,3,3,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,1,4,2,3.66666666666667,3.25,3.8,3.4,2,2,2,2,4,4,2,3,3,3,2,4,2,2,2.07142857142857,3,2,2,1,3,2,2,2,2,2,4,2,5,1,2,4,4,2,3,2,3,2,4,2,3,3,2,2,3,1,1,3,1,2,2,2.8,4,5,4,3,2,2,2,4,4,2,4,4,5,4,2,4,4,3,4,3,4,2,4,4,3,3.2,4,4,1,4,2,3,4,3,1,4,3,2,3,2,3,2.53333333333333,2,1,5,2,3,4,3,1,4,3,5,5,3.08333333333333,3,6,5,4,7,6,3,5,4,4,5,3,5,5,4,5,6,7,3,7,3,3,4,5,5,2,5,4.36,3.13333333333333,2.1,2.8,1.6,30,30,34,21,26,29,1.37227641459918,2.8,NA,3.76587301587302,0.379353959294991,1.11690277709697,0.412296497867262,-0.25008094316283,0.00421815701027132,NA,-0.834472693384524,-2.07349223046075,0.453029435736007,-0.836612018554548,-0.317220986980299
4,53.7,1,0,4,NA,NA,5,1,NA,1,2,NA,3,NA,2,4,NA,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,4.33333333333333,4,NA,NA,3,2,4,5,2,4,4,1,4,4,3,3,3,3,3.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.281229991608536,-0.90852231796777,-2.28234143520164,NA,NA,-0.652906439069928,NA,0.452089597061213,1.19000998538408,1.0748450260771,0.623284323890057
2,22,1,1,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,5,4,5,4,5,5,4,5,5,4,5,3.4,4.9,3.25,5,4,4,5,4,4,4,3,5,4,5,5,5,4,4.71428571428571,5,4,5,2,5,4,5,3,3,3,4,2,5,3,3,4,3,3,4,3,4,3,3,3,5,4,4,4,4,4,2,4,2,4,4,3.31428571428571,3,3,3,3,3,3,3,2,2,2,1,3,2,2,3,3,2,3,4,3,4,2,3,3,4,3.32,3,3,3,4,2,3,3,4,2,2,4,3,4,3,2,2.65185185185185,3,2,3,2,4,3,4,3,4,1,3,4,3,3.5,6,4,6,6,7,5,6,6,6,5,6,6,7,5,5,7,4,7,6,5,6,6,6,6,6,5,5.04,1.2,2.9,1.06666666666667,2.6,1.1,2.08333333333333,2.5,2.1,2.18181818181818,2,-1.0332539388986,1.7,NA,0.192307692307692,-0.790690805468696,-0.340297975261025,-2.28234143520164,-1.03889061351582,-0.753805434655191,-0.0269109693054715,NA,NA,NA,NA,0.697468684162567
1,36,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,1,5,5,5,5,5,5,5,5,4.85714285714286,4,3,4,3,3,3,3,3,4,4,4,4,5,3,4,5,5,5,4,2,5,3,5,5,5,4,1,2,4,3,2,4,2,3,2,3.22857142857143,5,1,5,2,2,4,4,4,4,5,4,5,4,5,4,3,4,5,5,4,4,4,2,5,5,4.28,2,3,3,3,4,2,2,3,2,2,3,3,4,3,2,2.64444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.86666666666667,1.4,1.13333333333333,1.2,2,2.25,3,2.3,2.72727272727273,1.35714285714286,1.8,2.7,-0.477474165843486,0.153846153846154,0.456380611357539,1.01552310473841,0.147723931817957,NA,NA,0.911384827145319,NA,NA,NA,NA,0.59886310705553
